sentence_id,audio_file_name,audio_absolute_path,audio_created_at,current_english_sentence,current_persian_translation,stored_audio_source_text,historical_source_text,evidence_method,historical_candidate_count,snapshot_commit,snapshot_created_at,snapshot_delay_minutes,local_sentence_url,difference_percent,priority,risk_level,review_status,qa_score
145,s__145__sentence_en_meaning_fa__1770435170009.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__145__sentence_en_meaning_fa__1770435170009.mp3,2026-02-07T03:32:50.009Z,He packed his duffel bag for the weekend trip.,او کیف سفری‌اش را برای سفر آخر هفته بست.,او کیف سفری‌اش را برای سفر آخر هفته بست.,او ساکش را برای سفر آخرهفته بست.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.8,http://localhost:3000/words/tables/sentences?ids=145,23.3,1,medium_high,historical_text_differs_from_current_text,9.2
307,s__307__sentence_en_meaning_fa__1770435189334.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__307__sentence_en_meaning_fa__1770435189334.mp3,2026-02-07T03:33:09.334Z,I can't find a matching pair of socks.,من نمی‌توانم یک جفت جوراب جفت پیدا کنم.,من نمی‌توانم یک جفت جوراب جفت پیدا کنم.,نمی‌توانم یک جفت جوراب هم‌رنگ پیدا کنم.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.4,http://localhost:3000/words/tables/sentences?ids=307,23.3,1,medium_high,historical_text_differs_from_current_text,9.2
338,s__338__sentence_en_meaning_fa__1770435192923.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__338__sentence_en_meaning_fa__1770435192923.mp3,2026-02-07T03:33:12.923Z,His smartwatch buzzed with a new message.,ساعت هوشمندش با یک پیام جدید ویبره زد.,ساعت هوشمندش با یک پیام جدید ویبره زد.,ساعت هوشمند او با یک پیام جدید لرزید.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.4,http://localhost:3000/words/tables/sentences?ids=338,23.3,1,medium_high,historical_text_differs_from_current_text,9.2
45,s__45__sentence_en_meaning_fa__1770435157784.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__45__sentence_en_meaning_fa__1770435157784.mp3,2026-02-07T03:32:37.784Z,He stored the meat in the freezer.,او گوشت را در فریزر نگهداری کردن.,او گوشت را در فریزر نگهداری کردن.,او گوشت را در فریزر نگه داشت.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,95,http://localhost:3000/words/tables/sentences?ids=45,23.1,1,medium_high,historical_text_differs_from_current_text,9.2
164,s__164__sentence_en_meaning_fa__1770435172320.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__164__sentence_en_meaning_fa__1770435172320.mp3,2026-02-07T03:32:52.320Z,"Put some ice in my drink, please.",لطفاً کمی یخ در نوشیدنی من بگذار.,لطفاً کمی یخ در نوشیدنی من بگذار.,لطفاً کمی یخ در نوشیدنی‌ام بریز.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.7,http://localhost:3000/words/tables/sentences?ids=164,23.1,1,medium_high,historical_text_differs_from_current_text,9.2
254,s__254__sentence_en_meaning_fa__1770435183046.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__254__sentence_en_meaning_fa__1770435183046.mp3,2026-02-07T03:33:03.046Z,The accountant updated the ledger at the end of day.,حسابدار دفتر کل را در پایان روز به روزرسانی کردن.,حسابدار دفتر کل را در پایان روز به روزرسانی کردن.,حسابدار دفتر حساب را آخر روز به‌روزرسانی کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.5,http://localhost:3000/words/tables/sentences?ids=254,23.1,1,medium_high,historical_text_differs_from_current_text,9.2
84,s__84__sentence_en_meaning_fa__1770435162629.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__84__sentence_en_meaning_fa__1770435162629.mp3,2026-02-07T03:32:42.629Z,Spices sat inside a stone mortar.,ادویه‌ها داخل یک هاون سنگی قرار داشتند.,ادویه‌ها داخل یک هاون سنگی قرار داشتند.,ادویه‌ها داخل یک هاون سنگی بودند.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.9,http://localhost:3000/words/tables/sentences?ids=84,22.6,1,medium_high,historical_text_differs_from_current_text,9.2
178,s__178__sentence_en_meaning_fa__1770435173973.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__178__sentence_en_meaning_fa__1770435173973.mp3,2026-02-07T03:32:53.973Z,We walked up the hill to catch our breath.,ما از تپه راه رفتیم تا نفسمان را بگیریم.,ما از تپه راه رفتیم تا نفسمان را بگیریم.,ما از تپه بالا رفتیم تا نفسمان جا بیاید.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.7,http://localhost:3000/words/tables/sentences?ids=178,22.6,1,medium_high,historical_text_differs_from_current_text,9.2
5,s__5__sentence_en_meaning_fa__1770435152058.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__5__sentence_en_meaning_fa__1770435152058.mp3,2026-02-07T03:32:32.058Z,That person left their phone on the table.,آن شخص تلفن خود را روی میز جا گذاشت.,آن شخص تلفن خود را روی میز جا گذاشت.,آن فرد تلفنش را روی میز جا گذاشت.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,95.1,http://localhost:3000/words/tables/sentences?ids=5,22.2,1,medium_high,historical_text_differs_from_current_text,9.2
57,s__57__sentence_en_meaning_fa__1770435159223.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__57__sentence_en_meaning_fa__1770435159223.mp3,2026-02-07T03:32:39.223Z,The kettle whistled on the stove.,کتری روی اجاق سوت زدن.,کتری روی اجاق سوت زدن.,کتری روی اجاق سوت کشید.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.9,http://localhost:3000/words/tables/sentences?ids=57,22.2,1,medium_high,historical_text_differs_from_current_text,9.2
351,s__351__sentence_en_meaning_fa__1770435194514.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__351__sentence_en_meaning_fa__1770435194514.mp3,2026-02-07T03:33:14.514Z,Keep your glasses case in your bag.,جا عینکی‌ات را در کیفت نگه دار.,جا عینکی‌ات را در کیفت نگه دار.,جعبه عینکت را در کیفت نگه دار.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.4,http://localhost:3000/words/tables/sentences?ids=351,21.7,1,medium_high,historical_text_differs_from_current_text,9.2
305,s__305__sentence_en_meaning_fa__1770435189106.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__305__sentence_en_meaning_fa__1770435189106.mp3,2026-02-07T03:33:09.106Z,She found a bra that actually fits.,او یک سینه‌بند پیدا کرد که واقعاً اندازه‌اش بود.,او یک سینه‌بند پیدا کرد که واقعاً اندازه‌اش بود.,او یک سوتین پیدا کرد که واقعاً اندازه باشد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.4,http://localhost:3000/words/tables/sentences?ids=305,21.6,1,medium_high,historical_text_differs_from_current_text,9.2
2,s__2__sentence_en_meaning_fa__1770435151659.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__2__sentence_en_meaning_fa__1770435151659.mp3,2026-02-07T03:32:31.659Z,The woman opened the store early this morning.,زن امروز صبح زود فروشگاه را باز کرد.,زن امروز صبح زود فروشگاه را باز کرد.,زن امروز صبح زود مغازه را باز کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,95.1,http://localhost:3000/words/tables/sentences?ids=2,21.4,1,medium_high,historical_text_differs_from_current_text,9.2
88,s__88__sentence_en_meaning_fa__1770435163124.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__88__sentence_en_meaning_fa__1770435163124.mp3,2026-02-07T03:32:43.124Z,The pressure cooker shortened cooking time.,زودپز زمان پخت را کوتاه کرد.,زودپز زمان پخت را کوتاه کرد.,قابلمه زودپز زمان پخت را کوتاه کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.9,http://localhost:3000/words/tables/sentences?ids=88,21.4,1,medium_high,historical_text_differs_from_current_text,9.2
130,s__130__sentence_en_meaning_fa__1770435168144.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__130__sentence_en_meaning_fa__1770435168144.mp3,2026-02-07T03:32:48.144Z,Step on the scale and tell me the number.,روی ترازو پا بگذار و عدد را به من بگو.,روی ترازو پا بگذار و عدد را به من بگو.,روی ترازو برو و عدد را به من بگو.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.8,http://localhost:3000/words/tables/sentences?ids=130,21.4,1,medium_high,historical_text_differs_from_current_text,9.2
39,s__39__sentence_en_meaning_fa__1770435156932.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__39__sentence_en_meaning_fa__1770435156932.mp3,2026-02-07T03:32:36.932Z,The plate was already on the table.,بشقاب قبلاً روی میز بود.,بشقاب قبلاً روی میز بود.,بشقاب از قبل روی میز بود.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,95,http://localhost:3000/words/tables/sentences?ids=39,21.1,1,medium_high,historical_text_differs_from_current_text,9.2
325,s__325__sentence_en_meaning_fa__1770435191413.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__325__sentence_en_meaning_fa__1770435191413.mp3,2026-02-07T03:33:11.413Z,He wrapped a scarf around his neck.,او یک شال گردن دور گردنش پیچید.,او یک شال گردن دور گردنش پیچید.,او شال را دور گردنش پیچید.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.4,http://localhost:3000/words/tables/sentences?ids=325,20.8,1,medium_high,historical_text_differs_from_current_text,9.2
182,s__182__sentence_en_meaning_fa__1770435174460.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__182__sentence_en_meaning_fa__1770435174460.mp3,2026-02-07T03:32:54.460Z,He dropped his phone and it hit the ground.,او گوشی‌اش را انداخت و آن به زمین برخورد کرد.,او گوشی‌اش را انداخت و آن به زمین برخورد کرد.,او گوشی‌اش را انداخت و به زمین خورد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.7,http://localhost:3000/words/tables/sentences?ids=182,20.6,1,medium_high,historical_text_differs_from_current_text,9.2
379,s__379__sentence_en_meaning_fa__1770435197748.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__379__sentence_en_meaning_fa__1770435197748.mp3,2026-02-07T03:33:17.748Z,My keyboard is sticky from spilled soda.,صفحه کلیدم از ریختن نوشابه چسبناک شده است.,صفحه کلیدم از ریختن نوشابه چسبناک شده است.,کیبوردم از ریختن نوشابه چسبناک شده است.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.3,http://localhost:3000/words/tables/sentences?ids=379,20.6,1,medium_high,historical_text_differs_from_current_text,9.2
151,s__151__sentence_en_meaning_fa__1770435170700.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__151__sentence_en_meaning_fa__1770435170700.mp3,2026-02-07T03:32:50.700Z,A tanker truck blocked the road for a minute.,یک کامیون تانکری برای یک دقیقه جاده را مسدود کرد.,یک کامیون تانکری برای یک دقیقه جاده را مسدود کرد.,یک کامیون تانکر برای یک دقیقه جاده را بست.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.8,http://localhost:3000/words/tables/sentences?ids=151,20.5,1,medium_high,historical_text_differs_from_current_text,9.2
72,s__72__sentence_en_meaning_fa__1770435161145.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__72__sentence_en_meaning_fa__1770435161145.mp3,2026-02-07T03:32:41.145Z,He grabbed the meat with tongs.,او گوشت را با انبر برداشت.,او گوشت را با انبر برداشت.,او گوشت را با انبر گرفت.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.9,http://localhost:3000/words/tables/sentences?ids=72,20,1,medium_high,historical_text_differs_from_current_text,9.2
163,s__163__sentence_en_meaning_fa__1770435172191.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__163__sentence_en_meaning_fa__1770435172191.mp3,2026-02-07T03:32:52.191Z,Add a pinch of salt to the soup.,کمی نمک به سوپ اضافه کن.,کمی نمک به سوپ اضافه کن.,یک پنس نمک به سوپ اضافه کن.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.7,http://localhost:3000/words/tables/sentences?ids=163,20,1,medium_high,historical_text_differs_from_current_text,9.2
7,s__7__sentence_en_meaning_fa__1770435152316.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__7__sentence_en_meaning_fa__1770435152316.mp3,2026-02-07T03:32:32.316Z,Mr. Lee will join the meeting this afternoon.,آقای لی امروز بعدازظهر به جلسه ملحق خواهد شد.,آقای لی امروز بعدازظهر به جلسه ملحق خواهد شد.,آقا لی امروز بعدازظهر به جلسه ملحق می‌شود.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,95.1,http://localhost:3000/words/tables/sentences?ids=7,19.4,1,medium_high,historical_text_differs_from_current_text,9.2
107,s__107__sentence_en_meaning_fa__1770435165428.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__107__sentence_en_meaning_fa__1770435165428.mp3,2026-02-07T03:32:45.428Z,The table clock ticked softly all night.,ساعت رومیزی تمام شب آهسته تیک تاک کرد.,ساعت رومیزی تمام شب آهسته تیک تاک کرد.,ساعت رومیزی تمام شب آرام تیک‌تاک می‌کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.8,http://localhost:3000/words/tables/sentences?ids=107,19.4,1,medium_high,historical_text_differs_from_current_text,9.2
184,s__184__sentence_en_meaning_fa__1770435174693.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__184__sentence_en_meaning_fa__1770435174693.mp3,2026-02-07T03:32:54.693Z,The river rose overnight after the storm.,رودخانه بعد از طوفان در طول شب بالا آمد.,رودخانه بعد از طوفان در طول شب بالا آمد.,رودخانه بعد از طوفان یک‌شبه بالا آمد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.7,http://localhost:3000/words/tables/sentences?ids=184,19.4,1,medium_high,historical_text_differs_from_current_text,9.2
109,s__109__sentence_en_meaning_fa__1770435165646.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__109__sentence_en_meaning_fa__1770435165646.mp3,2026-02-07T03:32:45.646Z,I found an old photo of us from high school.,من یک عکس قدیمی از ما از دبیرستان پیدا کردم.,من یک عکس قدیمی از ما از دبیرستان پیدا کردم.,یک عکس قدیمی از ما از دوران دبیرستان پیدا کردم.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.8,http://localhost:3000/words/tables/sentences?ids=109,18.9,1,medium_high,historical_text_differs_from_current_text,9.2
46,s__46__sentence_en_meaning_fa__1770435157918.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__46__sentence_en_meaning_fa__1770435157918.mp3,2026-02-07T03:32:37.918Z,The oven is preheating for dinner.,فر برای شام در حال پیش گرم کردن است.,فر برای شام در حال پیش گرم کردن است.,فر برای شام در حال گرم شدن است.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,95,http://localhost:3000/words/tables/sentences?ids=46,18.5,1,medium_high,historical_text_differs_from_current_text,9.2
239,s__239__sentence_en_meaning_fa__1770435181295.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__239__sentence_en_meaning_fa__1770435181295.mp3,2026-02-07T03:33:01.295Z,He restrung his racket before the match.,او قبل از مسابقه راکت خود را دوباره زه کرد.,او قبل از مسابقه راکت خود را دوباره زه کرد.,او قبل از مسابقه راکت را دوباره زه‌کشی کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.6,http://localhost:3000/words/tables/sentences?ids=239,18.2,1,medium_high,historical_text_differs_from_current_text,9.2
38,s__38__sentence_en_meaning_fa__1770435156786.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__38__sentence_en_meaning_fa__1770435156786.mp3,2026-02-07T03:32:36.786Z,He put on an apron before cooking.,او قبل از آشپزی کردن پیش‌بند پوشیدن.,او قبل از آشپزی کردن پیش‌بند پوشیدن.,او قبل از آشپزی پیش بند پوشید.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,95,http://localhost:3000/words/tables/sentences?ids=38,17.9,1,medium_high,historical_text_differs_from_current_text,9.2
56,s__56__sentence_en_meaning_fa__1770435159108.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__56__sentence_en_meaning_fa__1770435159108.mp3,2026-02-07T03:32:39.108Z,They heated oil in the deep fryer.,آنها روغن را در سرخ‌کن عمیق گرم کردن.,آنها روغن را در سرخ‌کن عمیق گرم کردن.,آنها روغن را در سرخ کن گرم کردند.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.9,http://localhost:3000/words/tables/sentences?ids=56,17.9,1,medium_high,historical_text_differs_from_current_text,9.2
113,s__113__sentence_en_meaning_fa__1770435166096.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__113__sentence_en_meaning_fa__1770435166096.mp3,2026-02-07T03:32:46.096Z,She checked her hair in the bathroom mirror.,او موهایش را در آینه حمام بررسی کرد.,او موهایش را در آینه حمام بررسی کرد.,او موهایش را در آینه حمام چک کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.8,http://localhost:3000/words/tables/sentences?ids=113,17.9,1,medium_high,historical_text_differs_from_current_text,9.2
179,s__179__sentence_en_meaning_fa__1770435174126.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__179__sentence_en_meaning_fa__1770435174126.mp3,2026-02-07T03:32:54.126Z,We climbed onto a rock to get a better view.,ما روی یک سنگ بالا رفتیم تا دید بهتری داشته باشیم.,ما روی یک سنگ بالا رفتیم تا دید بهتری داشته باشیم.,ما روی یک صخره رفتیم تا دید بهتری داشته باشیم.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.7,http://localhost:3000/words/tables/sentences?ids=179,17.9,1,medium_high,historical_text_differs_from_current_text,9.2
301,s__301__sentence_en_meaning_fa__1770435188649.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__301__sentence_en_meaning_fa__1770435188649.mp3,2026-02-07T03:33:08.649Z,Her gown looked stunning under the lights.,لباس شبش زیر نورها خیره کننده به نظر می‌رسید.,لباس شبش زیر نورها خیره کننده به نظر می‌رسید.,لباس مجلسی او زیر نورها خیره‌کننده به نظر می‌رسید.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.5,http://localhost:3000/words/tables/sentences?ids=301,17.9,1,medium_high,historical_text_differs_from_current_text,9.2
343,s__343__sentence_en_meaning_fa__1770435193547.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__343__sentence_en_meaning_fa__1770435193547.mp3,2026-02-07T03:33:13.547Z,We ran out of toothpaste this morning.,ما امروز صبح خمیردندانمان تمام شد.,ما امروز صبح خمیردندانمان تمام شد.,امروز صبح خمیر دندان تمام شد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.4,http://localhost:3000/words/tables/sentences?ids=343,17.9,1,medium_high,historical_text_differs_from_current_text,9.2
392,s__392__sentence_en_meaning_fa__1770435199216.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__392__sentence_en_meaning_fa__1770435199216.mp3,2026-02-07T03:33:19.216Z,I grabbed a flashlight when the power went out.,وقتی برق قطع شد، یک چراغ‌قوه برداشتم.,وقتی برق قطع شد، یک چراغ‌قوه برداشتم.,وقتی برق رفت، یک چراغ قوه برداشتم.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.3,http://localhost:3000/words/tables/sentences?ids=392,17.9,1,medium_high,historical_text_differs_from_current_text,9.2
47,s__47__sentence_en_meaning_fa__1770435158024.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__47__sentence_en_meaning_fa__1770435158024.mp3,2026-02-07T03:32:38.024Z,She reheated the leftovers in the microwave.,او باقیمانده غذا را در مایکروویو دوباره گرم کردن.,او باقیمانده غذا را در مایکروویو دوباره گرم کردن.,او باقی‌مانده غذا را در مایکروویو گرم کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,95,http://localhost:3000/words/tables/sentences?ids=47,17.5,1,medium_high,historical_text_differs_from_current_text,9.2
51,s__51__sentence_en_meaning_fa__1770435158551.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__51__sentence_en_meaning_fa__1770435158551.mp3,2026-02-07T03:32:38.551Z,The electric kettle boiled the water fast.,کتری برقی آب را سریع جوشاندن.,کتری برقی آب را سریع جوشاندن.,کتری برقی آب را سریع جوش آورد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,95,http://localhost:3000/words/tables/sentences?ids=51,17.4,1,medium_high,historical_text_differs_from_current_text,9.2
74,s__74__sentence_en_meaning_fa__1770435161438.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__74__sentence_en_meaning_fa__1770435161438.mp3,2026-02-07T03:32:41.438Z,He cleaned the bowl with a scraper.,او کاسه را با یک لیسک تمیز کرد.,او کاسه را با یک لیسک تمیز کرد.,او کاسه را با کاردک تمیز کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.9,http://localhost:3000/words/tables/sentences?ids=74,17.4,1,medium_high,historical_text_differs_from_current_text,9.2
91,s__91__sentence_en_meaning_fa__1770435163440.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__91__sentence_en_meaning_fa__1770435163440.mp3,2026-02-07T03:32:43.440Z,She warmed the frying pan slowly.,او ماهیتابه را آهسته گرم کرد.,او ماهیتابه را آهسته گرم کرد.,او ماهیتابه را آرام گرم کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.9,http://localhost:3000/words/tables/sentences?ids=91,17.4,1,medium_high,historical_text_differs_from_current_text,9.2
385,s__385__sentence_en_meaning_fa__1770435198439.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__385__sentence_en_meaning_fa__1770435198439.mp3,2026-02-07T03:33:18.439Z,The air conditioner isn't cooling the room.,کولر گازی اتاق را خنک نمی‌کند.,کولر گازی اتاق را خنک نمی‌کند.,کولر اتاق را خنک نمی‌کند.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.3,http://localhost:3000/words/tables/sentences?ids=385,17.4,1,medium_high,historical_text_differs_from_current_text,9.2
73,s__73__sentence_en_meaning_fa__1770435161298.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__73__sentence_en_meaning_fa__1770435161298.mp3,2026-02-07T03:32:41.298Z,She beat the eggs with a hand whisk.,او تخم‌مرغ‌ها را با یک همزن دستی هم زدن.,او تخم‌مرغ‌ها را با یک همزن دستی هم زدن.,او تخم‌مرغ‌ها را با همزن دستی زد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.9,http://localhost:3000/words/tables/sentences?ids=73,17.2,1,medium_high,historical_text_differs_from_current_text,9.2
102,s__102__sentence_en_meaning_fa__1770435164788.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__102__sentence_en_meaning_fa__1770435164788.mp3,2026-02-07T03:32:44.788Z,He served soup in a ceramic bowl.,او سوپ را در یک کاسهٔ سرامیکی سرو کرد.,او سوپ را در یک کاسهٔ سرامیکی سرو کرد.,او سوپ را در یک کاسه سفالی سرو کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.9,http://localhost:3000/words/tables/sentences?ids=102,17.2,1,medium_high,historical_text_differs_from_current_text,9.2
122,s__122__sentence_en_meaning_fa__1770435167217.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__122__sentence_en_meaning_fa__1770435167217.mp3,2026-02-07T03:32:47.217Z,She skipped a flat stone across the lake.,او یک سنگ صاف را روی دریاچه سراند.,او یک سنگ صاف را روی دریاچه سراند.,او یک سنگ صاف را روی دریاچه پرتاب کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.8,http://localhost:3000/words/tables/sentences?ids=122,17.2,1,medium_high,historical_text_differs_from_current_text,9.2
174,s__174__sentence_en_meaning_fa__1770435173480.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__174__sentence_en_meaning_fa__1770435173480.mp3,2026-02-07T03:32:53.480Z,She spit the cherry pit into a napkin.,او هستهٔ گیلاس را داخل یک دستمال تف کرد.,او هستهٔ گیلاس را داخل یک دستمال تف کرد.,او هسته گیلاس را داخل یک دستمال کاغذی تف کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.7,http://localhost:3000/words/tables/sentences?ids=174,17.1,1,medium_high,historical_text_differs_from_current_text,9.2
